Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL_log_return,MSFT_log_return,AMZN_log_return,NVDA_log_return,GOOGL_log_return,META_log_return,TSLA_log_return,Mom,Mkt-RF,RF,AAPL_excess_return,MSFT_excess_return,AMZN_excess_return,NVDA_excess_return,GOOGL_excess_return,META_excess_return,TSLA_excess_return
2019-04-15,47.724273681640625,92.24349975585938,61.03469467163086,178.80728149414062,114.35353088378906,4.584634304046631,17.7586669921875,0.0018084174239971773,0.0008264388812539991,0.0009815792097551679,-0.028343572577765208,0.003102957627233671,0.0030663142486719863,-0.004943052898304767,0.008100000000000001,-0.0009,0.0001,0.0017084174239971773,0.0007264388812539991,0.0008815792097551678,-0.028443572577765208,0.0030029576272336714,0.0029663142486719865,-0.0050430528983047675
2019-04-16,47.72906494140625,93.1520004272461,61.30241775512695,178.0309295654297,114.08900451660156,4.671759128570557,18.224000930786133,0.00010038956916069708,-0.002315912708244383,0.009800755062900457,0.018825344489290075,0.004376815924000077,-0.004351289349540544,0.025865779778642572,-0.0088,0.0013,0.0001,3.895691606970738e-07,-0.002415912708244383,0.009700755062900458,0.018725344489290075,0.004276815924000077,-0.004451289349540544,0.025765779778642573
2019-04-17,48.65849685668945,93.24099731445312,61.71195983886719,177.9413604736328,115.03368377685547,4.648922920227051,18.082000732421875,0.01928590589875867,0.0082461027349634,0.0009549381687978808,-0.004900125101942265,0.006658467162017345,-0.0005032363259358519,-0.007822448958816342,-0.0084,-0.0032,0.0001,0.01918590589875867,0.008146102734963401,0.0008549381687978808,-0.005000125101942266,0.006558467162017345,-0.0006032363259358519,-0.007922448958816341
2019-04-18,48.833370208740234,93.08450317382812,61.77814483642578,177.4436798095703,116.545166015625,4.6243486404418945,18.21733283996582,0.0035874487762548313,0.013053901111062416,-0.0016797934476313614,-0.005300036162951383,0.0010719078110712488,-0.0028007987562039816,0.007456485905066312,-0.0005,0.0011,0.0001,0.0034874487762548314,0.012953901111062417,-0.0017797934476313614,-0.005400036162951383,0.0009719078110712487,-0.0029007987562039814,0.007356485905066312
2019-04-22,48.993865966796875,94.3655014038086,62.38971710205078,180.58888244628906,116.91361236572266,4.678213119506836,17.516666412353516,0.003281211006813667,0.003156417236085396,0.013667838256111509,0.01158069840234921,0.009850813271243375,0.01756981837872118,-0.03922070058932148,0.0024,0.0011,0.0001,0.003181211006813667,0.003056417236085396,0.01356783825611151,0.01148069840234921,0.009750813271243376,0.01746981837872118,-0.03932070058932148
2019-04-23,49.70051193237305,96.1884994506836,63.227210998535156,182.9179229736328,118.50066375732422,4.732822418212891,17.593332290649414,0.014320127576368247,0.013483255656828064,0.019134247068458343,0.011605505349427725,0.013334290500646162,0.01281446379326212,0.004367189004715666,0.0025,0.0097,0.0001,0.014220127576368247,0.013383255656828064,0.019034247068458344,0.011505505349427726,0.013234290500646163,0.012714463793262121,0.004267189004715666
2019-04-24,49.62385559082031,95.0875015258789,62.702720642089844,181.72352600097656,118.09444427490234,4.745233058929443,17.243999481201172,-0.0015435559004131072,-0.0034338823398627483,-0.011512265824974222,0.0026188172963059753,-0.008329924147036927,-0.006551099704457997,-0.02005575634208423,0.004,-0.0023,0.0001,-0.0016435559004131072,-0.003533882339862748,-0.011612265824974221,0.0025188172963059754,-0.008429924147036926,-0.006651099704457997,-0.02015575634208423
2019-04-25,49.173526763916016,95.11250305175781,63.065486907958984,192.35345458984375,122.00540924072266,4.639490604400635,16.5086669921875,-0.009116272818878723,0.03258070224179832,0.00026289721788774756,-0.022535970918147852,0.005768823122894062,0.05684814476682387,-0.043578711545985804,0.0138,-0.0014000000000000002,0.0001,-0.009216272818878723,0.03248070224179832,0.00016289721788774757,-0.02263597091814785,0.005668823122894062,0.05674814476682387,-0.04367871154598581
2019-04-26,48.938751220703125,97.53150177001953,63.56708908081055,190.59173583984375,122.70449829101562,4.420559406280518,15.675999641418457,-0.0047858636279420885,0.005713630144279946,0.025114987308540115,-0.048338326089011785,0.007922207889544453,-0.009200957330637749,-0.05175465779031452,0.0012,0.0053,0.0001,-0.004885863627942089,0.005613630144279946,0.025014987308540116,-0.04843832608901179,0.007822207889544453,-0.009300957330637748,-0.05185465779031452
2019-04-29,49.01302719116211,96.92150115966797,64.50162506103516,193.86630249023438,122.59113311767578,4.451337814331055,16.097999572753906,0.0015165826675049843,-0.0009243147198345625,-0.006274036421565654,0.006938432843065723,0.014594549098251974,0.01703512743787794,0.02656415666839207,-0.0045000000000000005,0.0018,0.0001,0.0014165826675049842,-0.0010243147198345625,-0.006374036421565654,0.0068384328430657225,0.014494549098251975,0.01693512743787794,0.02646415666839207
2019-04-30,48.0692253112793,96.32599639892578,59.662757873535156,192.49278259277344,123.37522888183594,4.492792129516602,15.912667274475098,-0.019443957890031616,0.006375655710336936,-0.006163149880398677,0.009269680177357964,-0.07798241370174708,-0.007110099059868702,-0.011579538159972369,0.0033,-0.0004,0.0001,-0.019543957890031615,0.006275655710336936,-0.0062631498803986775,0.009169680177357965,-0.07808241370174708,-0.007210099059868702,-0.011679538159972368
2019-05-01,50.42873001098633,95.57599639892578,58.38685607910156,192.12452697753906,120.8056869506836,4.479637145996094,15.600666999816895,0.047918886636883595,-0.02104699112491737,-0.00781652975766356,-0.002932314659190194,-0.021617207163227903,-0.0019149202004253851,-0.019801806231266816,0.0048,-0.0083,8.999999999999999e-05,0.047828886636883595,-0.02113699112491737,-0.00790652975766356,-0.0030223146591901937,-0.021707207163227903,-0.002004920200425385,-0.019891806231266816
2019-05-02,50.10055160522461,95.04100036621094,58.047977447509766,191.62684631347656,119.2280502319336,4.547151565551758,16.273332595825195,-0.006529034452286364,-0.013145314113564233,-0.005613323539631843,0.014958958426088964,-0.005820931386013584,-0.002593767619966769,0.04221406123668059,0.004699999999999999,-0.0016,8.999999999999999e-05,-0.006619034452286364,-0.013235314113564232,-0.005703323539631842,0.014868958426088964,-0.005910931386013583,-0.002683767619966769,0.04212406123668059
2019-05-03,50.723365783691406,98.12300109863281,59.194496154785156,194.5530548095703,121.76924133300781,4.542684078216553,17.00200080871582,0.012354649901257897,0.02108974148653875,0.03191342362804317,-0.0009829633603950505,0.01955870123150305,0.01515492905259297,0.043803300784426735,-0.0024,0.0113,8.999999999999999e-05,0.012264649901257897,0.02099974148653875,0.03182342362804317,-0.0010729633603950505,0.01946870123150305,0.01506492905259297,0.043713300784426735
2019-05-06,49.94004821777344,97.52749633789062,59.38906478881836,192.9705352783203,121.06074523925781,4.464245796203613,17.022666931152344,-0.015563417650543254,-0.005835342777717578,-0.006087452958372097,-0.017417758578350373,0.003281547747206126,-0.008167390934213259,0.0012147730661706824,0.0028000000000000004,-0.0039000000000000003,8.999999999999999e-05,-0.015653417650543254,-0.005925342777717578,-0.006177452958372097,-0.017507758578350373,0.0031915477472061263,-0.008257390934213259,0.0011247730661706824
